artist,text
Григорий Лепс,"тихо болью отзываются во м  этой молодой луны крики
забери меня в свой плен
раскида перья птиц
ночь по улицам пош звездной поступью цариц
эту линию колен целовать последний раз
если кто поймает взгляд поторопится назад сам   знаю почему
забудутся никем праздник губ обиды г з
только рюмка водки на столе ветер п чет за окном
легко тебя отдать парусам ветров и птиц
может даже   понять может даже   узнать среди тысяч женских лиц
слов и чисел простота у  бесного моста
молча смотрят на луну
пусть г за мои молчат"
Григорий Лепс,"на самом деле уходил я а ты стоя на месте
хоть п чь хоть пой один фиг
казалось м  бежали улицы вдаль и уводили тебя за собой
казалось м  так просто взять и уйти и   терять себя в этой дыре
рука уже в  бе и стакан близко
в глуби  сердца затаился крик
но касание твоих обманчивых рук и понимаю что снова в игре
на самом деле уходил я чтобы   вернуться
казалось м   бо холодная сталь сверка и вызыва на бой
время бить стёк время пить виски
казалось м  каждый хотел дать совет но я просил   лезть их
если тянуть до конца любые струны рвутся"
Григорий Лепс,"с любовью с надеждой и с верою вста м
разорвано  бо натянуты  рвы
девиз наш известен «
сегодня как прежде своих   бросаем
понятие чести  святыня святая
мы  сильные люди своих   бросаем
за тебя встану
родина мать зовёт
пусть смелое сердце поднимется первым
своих   бросаем»
россия мама
страх больше  ведом и все это знают"
Григорий Лепс,"дни сливаются в года
время ветер и песок
ту завтра есть сейчас
жизнь она для нас
припев x4 life is good life скажем вместе life is good life этой пес й life is good life жизнь прекрасна life is good life…
и падение и взлет
ведь мы для счастья рождены
припев x2 life is good life скажем вместе life is good life этой пес й life is good life жизнь прекрасна life is good life…
эта жизнь водоворот
в надеждах встречи и мечты
но я хочу здесь и сейчас
в плену надежд ошибок страсть
но ты всю жизнь искал момент
до мечты один лишь шаг
припев life is good life is good life is good life is good life is good life is good life is good life is good
объединяться что бы жить
я беру от жизни всё"
Григорий Лепс,"расскажи м  что ты знаешь
и теперь одна надежда мир любя
расскажи как жить то будешь
расскажи куда взлетаешь
чтобы ты остался с нами   ушел на век
с кем там виделся о чем беседы шли
расскажи м  расскажи м    томи
как однажды умер знаю   забудешь
жил и вдруг почти что умер да и по ви  своей
сколько лет и сколько д й ты жил в мечте своей
бог и мать работа дети дом семья
целый год тебя тащили мы подняли всех
чтож совсем   плохо для тебя
тридцать лет осталось где то де й вывод для себя"
Григорий Лепс,"река свое изменя русло
хватит кто заварил тот п тит
что заблудившись в поисках рая
ангелы делят
но   остановишь время
там под сердцем душа мок т
замри солнце усни в прошлом
пока на дно опускались чувства
пока доверие было слепо
края где уже   летаю
но она пада кам м в воду
но оставалось пустынно  бо
ты дума ничего   случится
ты дума ничего   проверить
время летя душа  птица
закрой двери закрась окна
любовь  жребий кто кем брошен
там под  бом белые полосы
и у терпения есть горизонты
да ты можешь остановить часы
и постоянно меня берег
но по законам людской природы
бери река душа  птица
ты выбира другую свободу"
Григорий Лепс,"вспоминая тихо о былом сидя у могилы
за то что заслонив собой стояли крепкою стеной
мы запомним это это навсегда
всем тем кто был
за то что вы с отчизной были рядом
как в одно мгновенье без предупреждения утром грянул гром
и вспорхнули птицы к ог нной границе думая что сон
но безумный гром в черной колеснице
россии старшим братом
но вы сумели победить завещав нам жить завещав нам жить
спасибо герои
говорят мужчины их морщины
страшные мгновенья  повиновения
виде звезда как отцы и деды де ли победы
помнят поминутно всё о том
мы должны их помнить имена
он им будет сниться всю их жизнь потом  вся их жизнь о том
мы могли б всегда полететь как птицы
в теплом свете вечного огня
за то что   могло бы быть без вас
в дальние станицы или города
с нами навсегда
чтоб однажды утром если будет нужно
спасибо ребята"
Григорий Лепс,"с ним так много надежд среди прочих вершин
он идет напрямик воем сумрачным льдов
т проигранных битв  т нарушенных клятв
пусть теряется след где то ниже ноля
он уверенно мчит за собою свой верный отряд
но маяк   горит тишина говорит
если б можно бы взять повернуть время вспять
вот это романтика чудеса навигации
бренны все острова к юго западу от корабля
арктика капитан
о так с дко мечтать о других полюсах
из обветренной памятью вечно седых городов
каждый сам как умеет проходит свой меридиан
так высок горизонт меж п кучих орбит
он надежен как холод как п мя он   сокрушим
да все мысли полны кровоточащих ран
там где новых паломников ждет семисол чный скит
и послушен штурвал и   дрог т рука
ослепленная светом я гасну в его парусах
сто ветров завернуть в драгоценные эти шелка"
Григорий Лепс,"тень это пятно это рассвет но бьётся в капле
разрывая наши цепи наполняя наши мели
спрячь шторами звук же ние рук о них
заметно и  слышно после бури как в затишье
ты где то внизу и светит звезда   нам
но ждать чувствуя свет чьих то побед и наград
заставляя думать прежде чем оставить все надежды
а нам нужно успеть что то сказать знать бы что
жизнь входит в берега
тень выльет в окно счастье двоих тайну их
согревая наши души выкупая наши клятвы
сталь ярким крылом рвёт об ка попо м
но мой горизонт сольётся с твоим и ты узнаешь"
Григорий Лепс,"поругаю поцелую
встретил вот
а она уже заочно
г з озера голубые
сковая и родная
встретить смерть свою однажды
м  теперь совсем   страшно
ты наверное от скуки
ты   п чь когда ревную
ой   спится м    спится   спится
ночи напролет   сплю я
у меня виски седые
у тебя с г на ресницах
амур кудесник
хорошо что ты такая
ох   спится м    спится
а при встрече у аллеи
г дишь старческие руки
поправляешь шарф на шее
м дший сын мой ей ровесник
девочку мою такую
ох   спится м    спится   спится
помаха м  п точком"
Григорий Лепс,"родники мои серебрянные
ведь поможешь ты м
если беден я как пес один
посмотри как я любуюсь тобой
позволишь жизнь скомкати
дом хрустальный на горе для  е
мир подводный и надводный свой
сам как пес бы так и рос в цепи
если я богат как царь морской
крикни только м
сравнил бы я любую с тобой
лови блесну
золотые мои россыпи
задумываясь выплесну
и в дому моем шаром кати
хоть казни меня расстреливай"
Григорий Лепс,"мир казался светлым и таким большим
здесь еще вчера бы империя
как было до тебя
и память торопя расставлю вещи в доме по местам
завтра я смогу опять дышать и трогать  ба синь
а ты история теперь ты лишь история
и его мы сде ли и назад уже никак
я пройдусь по комнатам пустым
от любви до безразличия только шаг
я объявлю войну своим мечтам
а потом затмение а теперь измены дым
завтра я смогу опять бежать и трогать  ба синь
я   дам тебе бродить во снах
чувства все остались за преде ми"
Григорий Лепс,"я взлетаю но увы всё м  снится
и смотрю я с высоты мир  бесной красоты
вдаль свободную маня разбивая брызги дня
я взлетел под об ка словно птица
звёзды льются с высоты мир  бесной красоты
понимая что увы всё м  снится
м  снится м  снится водопад
я пришёл издалека ста вдруг крылом рука
свет холодного огня серебрится"
Григорий Лепс,"утоли мои печали
в старом парке пах т хвойной тишиной
как приходят в свою гавань корабли
потерял я где то в бездорожье лет
ни за что теперь   отыскать следов
натали утоли мои печали
я проде л долгий путь
мои волосы от зноя и ветров
и хоть я другим   стал
только время обмануть  возможно
натали от судьбы и от тебя м    уйти
я   свят я виноват перед тобой
может год а может целые века
натали я прошёл пустынью грусти пол земли
целовал я струи многих родников
в дальний край где мы друг друга   нашли
и томился одиночеством вдали
я пришёл к тебе из позабытых снов
сколько времени   виделись с тобой
и качаются на ветках об ка
но с дороги я устал и душа моя в пыли
брал от женщин всё что мог и   секрет
побелели как степные ковыли
натали я вернулся чтоб сказать тебе прости
безоглядную влюблённость и покой"
Григорий Лепс,"гложет сердце крыса ревность
но защищаю  умело
так  жно  жно
чем меньше знаешь лучше спишь
я как лимон на рыбу выжат
себе   в си х отказать
что ты придешь в мою кровать
все как прежде
был мудрый черт
как будто сердце из стек
а разум возразить   смеет
теперь я на себе проверил
в моем сердце крыса ревность
кто это выдумал ко чно
дракона кровью вдруг налилось
как ты посме
и все по кругу
и наяву чертей я вижу
я так хочу спасти тебя
куда луна с  бес уш
и крови требует душа
я могу убить ее
рука сильна и поступь сме
я пью водяру от тоски
измена  т живучей слова
и эта боль дает м  в сть
но сердце   дает понять
запущен дом в пыли мозги
и я парю на черных крыльях
в слюнявой с бенькой надежде
уш сиять в чужой постели
но вместе с  й убью и сердце я
сможем мы ее забыть
может все как прежде быть
снова снова снова
посели сь и пригре сь
он знал потери
в мозгу пульсируют слова"
Григорий Лепс,"я так устал бояться
ошибок было слишком много
жизнь кружи срок истек
слезы мудрость обнажи
и пути день ото дня
я был  прав и с каждым шагом
между строк всегда кавычка
подскажи м  старый черт
часто суть на путь меня
стану каждый день меняться
честь погиб от затрат
страдания и боль ношу
все надежды захлебнулись
ложью жить – моя привычка
старый черт
расскажи м  старый черт
но я пока еще дышу
в старых грезах задуши
где мечта моя лета
верю бог простит меня
дни мои наперечет
страсть засну задохну сь
и душа куда пропа
лесть дешевле во стократ"
Григорий Лепс,"вы тугую   слушайте плеть
вдоль обрыва по над пропастью по самому по краю
хоть  много ещё постою
чуть помедлен е кони чуть помедлен е
я ко й напою
богу   бывает опозданий
хоть мгновенье ещё постою
я ко й своих нагайкою стегаю погоняю
указчики вам кнут и плеть
или это колокольчик весь зашёлся от рыданий
но что то кони м  попались привередливые
коль дожить   успел так хотя бы допеть
я куплет допою
чую с гибельным восторгом пропадаю пропадаю
но что за кони м  попались привередливые
сгину я меня пушинкой ураган сметёт с дони
и дожить   успел м  допеть   успеть
хоть  много но продлите путь к послед му приюту
умоляю вас вскачь   лететь
так что ж там ангелы поют такими злыми голосами
вы на шаг  торопливый перейдите мои кони
мы успели в гости к
и в санях меня галопом повлекут по с гу утром
или я кричу коням чтоб    сли так быстро сани
что то воздуху м  мало ветер пью туман глотаю"
Григорий Лепс,"сил для любви и для  нависти
сил чтобы все  удачи забыл чтоб человек остался как был
господи дай м  сил
сил чтобы просто остаться собой
сил чтобы крикнуть и чтобы молчать
сил чтобы в горе и в радости
сил чтобы сильно   спорить с судьбой
сил чтобы оставить и чтобы  сти
сил чтобы выть и чтобы   выть
сил когда сел и сил когда слез
сил чтобы помнить и чтобы забыть
сил чтобы бросить и чтобы начать
сил чтобы веру свою   убить
сил чтоб в своём бессилье с сти
сил чтобы гангстером №1   быть
сил когда с  й и сил когда без
сил чтобы   просил"
Григорий Лепс,"может сразу стоит обо всем забыть
я поднимаю руки хочу тебе сдаться
я давно   доверяю лишь словам
знаю сколько было у меня подруг
ты со мной готова каждый день делить
ты просто шанс от скуки и  зачем гнаться
даже если и придется вдруг послушной быть
ты горишь твой пожар   потушить
кинув якорь где то тихо мирно плыть
а меня ты знаешь просто так   изменить
но тебя увидел сразу все забылось вдруг
знаю точно там где север а где юг
я давно все выбираю в этой жизни сам
я поднимаю руки но вдруг может статься
ведь ты же так красива в свои восемнадцать
я давно уже читаю по слогам"
Григорий Лепс,"я на задворках мёртвыми губами…
из ничего в ничто бросая семя
искал поддержки я у чужих пророков
у чужих пророков
надо врать что  т пути другого
он любит нас  добавит день к расп те
моя надежда сильно поседе
троньте душу грязными руками
забыв про боль обид и гиблые трясины
живу себе себя воображая
стучится в сердце птицей си крылой
твердит что верность и любовь едины
я попрошу пред образом
при нём   надо думать об исходе
сквозь время память об дает силой
и с каждым годом просто никакая
пред тем как я предстану идиотом"
Григорий Лепс,"старая жизнь по новому
мы помолчим мы просто помолчим
начну снача завтра новый день и я
ты женщина а с дамой что за спор
лети душа моя но если хочешь
на парашюте белом легче ветра
сто двадцать много сто тридцать мало
из об ков спускается тепло
слова мои всего лишь каплей в море
в апреле очень хочется влюбиться
туда сюда по
тому что безусловно может быть
москву приходит  заметно
о том о сем полмира за полночи
москва м  очень трудно спорить
вольются в этот вечный разговор
и в мае  возможно   любить
на п  ре прозрачном как стекло
зажечь по полной правильный почин
пусть кто то осторожно удивится"
Григорий Лепс,"но кошечка сполна м  отомстит за всех
и солнце вольное погасло для меня
медленно медленно прорастает слово  опасная  роковая
знаю был ли прав я обижая тех
это послед е слово словно прыжок с  боскреба в дождь
перед женщиной вдруг беззащитен я
и что нибудь решить  т права у меня
и хлест утратил свой простой волшебный смысл
унизиться боясь я женщин унижал
как она открыта как она сме
я разрубал узлы и   терял покой ой
и знал я что так надо и   переживал
роковая любовь  2раза
девять девятых валов
как она опасна как она  жна
жизнь я рисовал с ли йкою прямой
кошачья грация и хищная душа
но звери дикие м  в душу ворвались
быть или   быть скажет м  она
медленно медленно вырастает эта волна моя роковая
кто то сказал
мой ли это выбор скажет м  она
я понял что всю жизнь ходил я по воде эй
сково убьет быстрее чем иг
и я хочу погибнуть жизнь м    ми
роковая любовь
и что же де ть м  теперь что же де ть м  теперь"
Григорий Лепс,"ты опозда здесь  т меня
м  за это можно всё отдать
нарисуй весну потом сотри
ты   узнаешь как мог быть счастлив я
ночи без любви   нужны они
сметает лив м мои следы
нарисуй луну оставь её
нарисованы твои г за
в них одна слеза ждёт ещё теп
изменилось всё я ушёл давно
он мог бы повенчать нас только опозда ты
но должна ты знать поздно всё менять"
Григорий Лепс,"м  ж как птице в клетке
дальняя дорога
хотя и п вно
а в чистом поле да васильки
я та на гору впопыхах
или пьешь с похмелья
рай для нищих и шутов
а в конце дороги той
повремени повремени
я тогда по полю вдоль реки
да ничего   свято
и в церкви все   так
в сон м  желтые огни
утро мудре е
т того веселья
а в конце подавно
хоть бы склон увить плющом
вдоль дороги лес густой
но и утром всё   так
либо куришь да натощак
чтоб чего   вышло
и хриплю во с  я
хоть бы что нибудь еще
света тьма  т бога
все   так все   так как надо
вдоль дороги все   так
п ха с топорами
да еще много много много много много раз
где то кони пляшут в такт
все   так как надо
в кабаках зеленый штоф
и ни церковь да ни кабак
да м  б и то отрада
все   так ребята
дьяки дьяки курят дан
а под горою вишня
в церкви смрад и полумрак
белые салфетки
т ребята все   так
а на горе стоит ольха"
Григорий Лепс,"д и даже больше
она знает мужчин я это все чувствую кожей
сведет меня с ума
она умеет де ть м  любовь
душа моя к  бесам пришита ну что я нашел в  й
душа моя на замки закрыта от всех людей и на миллионы д й
и опять сведет сведет меня с ума
она просто никто но отчего так бьется сердце
она мой кокаин мой
и опять сведет сведет меня с ума 2раза
может выпить без остатка м  всю кровь
она ски т пальто выпьет вина чтобы согреться
может быть со мной холодной как зима"
Григорий Лепс,"вот и всё оба за чертой
в этот раз твой герой тебя   спасёт
дай м  хоть одну причину испугаться
вот сюжет ты люби так
помолчи а хочешь кричи
м  всё равно  т ничего впереди
страха  т ствол у виска
вернуть   простить  долюбить
объяснить отомстить и с этим жить
как же можно было так с моей любовью
но в кино   всегда везёт
повстречать поиграть и разорвать
и   смотри с болью в г зах
криминал это лучший путь"
Григорий Лепс,"тот марш  творение
ты покоряешь
мендельсона
и ты   скажешь что устал
висеть на трубке телефона
ей поздно затевать скандал
коварна и порой жестока
она красива но жестока
и прозвучит как трибунал
она читает ночью
пусть будет к вам судьба ми  много
и поздно отступать назад
она красива и умна
теперь одна у вас дорога
ты с детства слышал  вот наглец
она считает тебя
ты с  й хмелеешь без вина"
Григорий Лепс,"и тринадцать месяцев в году
за которой лишь ворота
во с  причем а на яву
я счастливый лет на 100
я счастливый
я счастливый как никто
я счастливый тем что я живу
а за ними просто
а пока все  бо только в звездах
я счастливый лет уж 100
что скажу за жизнь свою я просто
моё  бо си е в алмазах
у меня семь пятниц на  деле
где финал тот где та полоса
кто то знает я и сам   знаю
так счастливым и уйду cчастливый как никто cчастливым и уйду cчастливый как никто cчастливым и уйду
толь на счастье то ли на беду
так счастливым и уйду
я крещен а может быт помазан
в общем я счастливый вот и все
так счастливым и уйду  solo
что то м  по жизни при сет
кто поверит я и сам   верю"
Григорий Лепс,"первый срок  чаянная ходка пацана ментовка заме
забывай бывай меня молодка и живи как раньше ты жи
первый срок он шел за мной по следу мы же знали это все с тобой
я еще прие прие приеду и еще почти что молодой
первый срок и я приду   скоро у тебя появятся друзья
суетись когда на кичу заметут
верь   бойся   проси такая фишка   верь   бойся   проси такая фишка иначе схавают и рта   оботрут
все ж таки семе семе семера столько лет без шалости  льзя
иначе схавают и рта   оботрут
а воровской припев такой семь лет   вышка"
Григорий Лепс,"где ошибусь этажом
чаще дыхание выше давление
лечу в самое сердце
где ночи ярче чем дни
помнишь как было раньше
где   подарок а приз
улицы города словно артерии
лужи превратились в океаны
где  бо падает вниз
коварно и так просто без з т и фальши
золото – координата страха
а так хотелось любви и ски
смотри что в моём сердце
и будет и будет хорошо
ещё  много позже м  будет легче
смотри что будет после
и где нам было хорошо
бежать от веры и от правды
где диджей крутит винил
меняем местами чувства лечим раны
ещё  много дальше и будет поздно
где   остаться в тени
ещё  много в гору и будет легче
я утоплю наши идеалы
над головою звезды внутри торнадо
смотри что в твоём сердце"
Григорий Лепс,"в грязь соболя иди по ним по праву
дурная кровь в мои проник вены
москва слезам   верит и слезинкам
дурман фиалок наготу гвоздик
ведал я страданье только маска
итак я оставляю позади
и слезы вперемешку с талым с гом
я сжал письмо как голову змеи
да в этот раз я потерпел фиаско
но вот м  руки жжет ея письмо
сквозь пальцы просочился яд измены
и взять м   чего но  чего и дать
ведать м  страданий и агоний
и маскарад закончится сейчас
я узнаю мучительную правду
она бы чиста как с г зимой
и как всегда намерен побеждать
спешу навстречу новым поединкам
моих ко й обида   нагонит
надеюсь это был последний раз
под этим серым  приглядным  бом
м  встречный ветер слезы оботрет
подумал я дни сочтены мои
моих следов метель   заметет"
Григорий Лепс,"ну как же ты мог
решай теперь сама
как будто сразу после боя как раскалившись до красна
пока   будем ставить точки над i
что ж ты натвори
ты пош ходить другою параллелью одна
как все забыть слова; и всё что с нами было
остались нам вдвоём с тобою любви просроченой слова
навеет запах на постели что где то рядом бродишь ты
сольются в месяцы  дели; и если   вер шься ты
закончи сь весна и всё запорошило
разруши сама
и без тебя осиротели мои наивные мечты
потом банально хлопнув дверью   оглянувшись"
Григорий Лепс,"что споется м  сегодня что услышится
медный колокол медный колокол
сирин м  радостно скалится
то ль возрадовался то ли осерчал
травит душу чудной
голубою родниковою ржаною
словно семь богатых лун
господь замечал
душу сбитую утратами да тратами
как засмотрится м  нынче как задышится
воздух крут перед грозой крут да вязок
если до крови лоскут истончал
зазве ли в свой черед
россии кроют чистым золотом
грязью чавкая жирной да ржавою
надежду подает
перед солоно да горько кисло с дкою
на пути моем встает
душу стертую перекатами
пред великою да сказочной страною
а напротив тоскует печалится
я стою как перед вечною загадкою
птицы вещие поют да все из сказок
за таю золотыми я зап тами
веселит зазывает из г зд
в си м  бе колокольнями проколотом
словно семь заветных струн
но влекут меня сонной державою
что раскис опух от сна
вязнут лошади по стремена"
Григорий Лепс,"с г под ногами сде нный на заказ
я стану водопадом падением с высоты
мы теперь об этом знаем всё
в тебе больше  т хмеля и крепость твоя   та
я мог бы сдаваться но что мы получили в замен
холодные ночи одинокие вечера
я мог бы остаться и уже ни каких перемен
давай все закончим давай забывать номера
нам остава сь всего  деля и она
поцелуев осколки прошлое   сложить
что будет с нами узнаем через  сколько фраз
и все твои вина из винограда для меня уже слишком просты
соло саксофон
слова как иголки предложения как ножи
нам остава сь всего  деля и она уже прожита"
Григорий Лепс,"никогда ты   поймешь
как замерзаю
сводит с ума
дом мой укрой
в доме пустом
и опять   уснуть
саваном белым
ходит февраль
где то ты засыпаешь
сон   найти
и меня тишиной
так и   узнаешь ты
ночью и д м
где то но   со мной"
Григорий Лепс,"если надоело если надоело
уходи красиво и живи счастливо
но я же вижу что   я так
ты м  говоришь что совсем разбил я жизнь твою
как было трудно тебе сколько лет  рвы трепать м
дам совет лишь совет в нём  гатива поверь  т  т
всё этот так сложно начинать снова но я тебе подпою
так чего ты ждёшь
найдётся кто нибудь другой
но ты же ищешь виноватых
ты ждёшь чтоб я изменился
а я пока что под рукой
прямо здесь чтобы я чтобы я вдруг стал прекрасным принцем
у кого есть си запретить тебе
уходи красиво мой тебе совет
иди найди где такой
всё равно людей сменить легко но   изменить их"
Григорий Лепс,"триста тысяч п  т надо мною
как по русски уже   упомнить
английски стало быть love
что то г вное вышло из моды
каждый раз просыпаясь с рассветом
самый лучший день заходил вчера
ночью ехать лень пробыл до утра
триста тысяч часов за спиною
ну и дно будь
очень здорово всё таки жить
всё вгрызаемся в мир будто рыба пи
остаётся лишь тонкая нам нить
создатель их в  бе кружить
а мы сог сно законам природы
но приш пора и собрался в путь
спроста вспоминаешь об этом"
Григорий Лепс,"жить иначе просто   умеет
и беззвучно тихо п чет
то беспечно улыбнётся
там в  бесах без любви
но никто   обернётся
там высоко о о о
увидит эти слёзы солнца
а а а может быть такая доля
просто так в ответ любить   ста т
а а а там высоко о о о
по пустым проспектам  ба
там далеко о о о
за изнанкой ночи прячет
то о чём то загрустит
одиноко бродит солнце
одинокого свети
чтобы   тревожить нас
замерзает солнце
только мир собою занят
всех теплом своим согреет
смотря на всё что было
все свои печали солнце
пряча печали свои
всё равно любить весь мир"
Григорий Лепс,"пусть в парке листья жгут
жди меня  т больше слов
заставить сердце биться чаще счастья  т
холодно и безразлично так
душа и мысль единый вздох
заставить сердце биться чаще если  т
покажется что жизнь пустяк
серыми буднями   разбудить огня
будет больше снов
хочется смотреть как мы с тобой
если  т причин для счастья м
нас осень обня
убиваем свою любовь
простужен день он льёт дожди
и в каждой капле меня   жди
а мы сожжём мосты
закрыть г за и сде ть шаг"
Григорий Лепс,"и в  бо улетает птицей
в прошлое   возвратиться
разбитая любовь а может обратно
черно бе я печаль
разбитая любовь тонкие нити
но запомним как сейчас
тяжело дышать но уже   больно
разбитая любовь белые пятна
м  уже довольно фраз
разбитая любовь…
как в первый раз
знай ничего   изменить
мы хотели вновь соединить их
м  уже довольно но
наши души излечимы
как послед е прощай
парализована
все моя душа парализована
стучит в окно
нам уже   полюбить
знай время   остановить
ни к чему искать причины"
Григорий Лепс,"понимая что хочешь сама
и от судьбы обеспеченной
в сказку с плохим концом
тянут на грех минус и плюс
жная глупая грешная
больше добавить м   чего
но тебя надо бы знать
то хочу то   хочу
то что в любви как и в вой
ты разобьёшь много сердец
ты преднамеренно сводишь с ума
и вот тогда наступает ко ц
но в тебе паника чувств
что в тебе дразнит меня
рвёшься и рвёшься доверчиво
ты настоящая женщина
кажется что это игрой
и с ангельским лицом
ты отдаёшься до самого дна"
Григорий Лепс,"музыка в тебе сама меняет мир она   подведёт
но в твоей душе звучит так глубоко радостная музыка
ты просто жжёшь как волшебник из сказки
в мире твоём просыпается красота
чтобы люди могли и любить и мечтать
люди понимали слушая её страшное пройдёт
как бы что то   пугало всё равно двигайся вперёд
и пока живёшь ты слушая её музыка   врёт
но его спаса горстка чудаков и радостная музыка
музыка им помога дальше жить и двигаться вперёд
ты просто жжёшь разве это возможно
в сердце огонь ты вокруг освещаешь всё
жаль только что в нашем мире всё сложно
лучше никогда   думать о плохом это всё пройдёт
просто гори пока в сердце огонь
только ни на миг   предавай музыку в тебе
ты создаёшь этой музыки краски
в мире никогда нам   было легко это грустный факт"
Григорий Лепс,"просто реши нужен я или   нужен
я же просил
вертишь ее и   можешь понять что тебе де ть теперь
просто увяли
как долго дума ты 4 раза
я разбудил проливные дожди п кал растроганный воздух
месяц назад любовался тобой словно я сам тебя создал
как долго дума ты
цветы все увяли в моем сердце
этот вопрос удивительно прост на   по си м тебе
боже как долго долго
но ничего я   мог изменить в этих наивных г зах
кажеться я в твоих детских руках сложная слишком игрушка
месяц назад как русалку из волн сково сково звал"
